Timestamp,ID Number
2023-01-12 17:35:28.958302,709
2023-01-12 17:35:28.958313,710
2023-01-12 17:35:28.958325,711
2023-01-12 17:35:28.958335,712
2023-01-12 17:35:28.958346,713
2023-01-12 17:35:28.958357,714
2023-01-12 17:35:28.958368,715
2023-01-12 17:35:28.958379,716
2023-01-12 17:35:28.958390,717
2023-01-12 17:35:28.958400,718
2023-01-12 17:35:28.958411,719
2023-01-12 17:35:28.958422,720
2023-01-12 17:35:28.958449,721
2023-01-12 17:35:28.958461,722
2023-01-12 17:35:28.958472,723
2023-01-12 17:35:28.958483,724
2023-01-12 17:35:28.958494,725
2023-01-12 17:35:28.958507,726
2023-01-12 17:35:28.958518,727
2023-01-12 17:35:28.958529,728
2023-01-12 17:35:28.958540,729
2023-01-12 17:35:28.958551,730
2023-01-12 17:35:28.958562,731
2023-01-12 17:35:28.958572,732
2023-01-12 17:35:28.958583,733
2023-01-12 17:35:28.958594,734
2023-01-12 17:35:28.958605,735
2023-01-12 17:35:28.958617,736
2023-01-12 17:35:28.958628,737
2023-01-12 17:35:28.958639,738
2023-01-12 17:35:28.958650,739
2023-01-12 17:35:28.958661,740
2023-01-12 17:35:28.958672,741
2023-01-12 17:35:28.958683,742
2023-01-12 17:35:28.958695,743
2023-01-12 17:35:28.958710,744
2023-01-12 17:35:28.958722,745
2023-01-12 17:35:28.958733,746
2023-01-12 17:35:28.958744,747
2023-01-12 17:35:28.958755,748
2023-01-12 17:35:28.958766,749
2023-01-12 17:35:28.958777,750
2023-01-12 17:35:28.958787,751
2023-01-12 17:35:28.958798,752
2023-01-12 17:35:28.958809,753
2023-01-12 17:35:28.958819,754
2023-01-12 17:35:28.958830,755
2023-01-12 17:35:28.958841,756
2023-01-12 17:35:28.958851,757
2023-01-12 17:35:28.958866,758
2023-01-12 17:35:28.958877,759
2023-01-12 17:35:28.958891,760
2023-01-12 17:35:28.958903,761
2023-01-12 17:35:28.958914,762
2023-01-12 17:35:28.958925,763
2023-01-12 17:35:28.958936,764
2023-01-12 17:35:28.958947,765
2023-01-12 17:35:28.958958,766
2023-01-12 17:35:28.958969,767
2023-01-12 17:35:28.958980,768
2023-01-12 17:35:28.958991,769
2023-01-12 17:35:28.959001,770
2023-01-12 17:35:28.959012,771
2023-01-12 17:35:28.959023,772
2023-01-12 17:35:28.959034,773
2023-01-12 17:35:28.959045,774
